block_id	offset	encoded_length	text
38	4960	89	YOU ACCUSE THE DEALER OF CHEATING. HE SMILES AT YOU EVILLY. 'WELL, BOYS,' HE SAYS. 'LOOKS LIKE WE GOT US A SORE LOSER!
37	2482	14	YOU AGREE TO HELP.
80	3077	22	YOU ALL START DIGGING A HOLE.
1	2857	16	YOU ALREADY HAVE HIM.
35	3276	63	YOU ALSO FIND EXPLOSIVES AND A 30 MINUTE TIMER. ONCE STARTED, IT CANNOT BE STOPPED.
98	2239	101	YOU AND THE PIRATES EASILY DISPATCH THE STORMRIDERS. THE PIRATES SLAP YOU ON THE BACK HEARTILY, ATTACHING DEMO CHARGES IN THE PROCESS.
36	5564	79	YOU APPRAISE SCOT.DOS OF THE SITUATION. 'CONNECT YOUR COM-DEX TO THE TERMINAL. I WILL SEE WHAT I CAN DO.'
49	8274	90	YOU APPROACH THE CRUSHED LOWLANDER. HE SPEAKS TO YOU BROKENLY. 'HELP MY UNCLE, LLOROK...HE ISS SSO IMPORTANT TO USS...'
49	5482	18	YOU APPROACH THE MINERS.
38	1704	19	YOU ARE ALREADY ON FLOOR
38	6700	36	YOU ARE AMBUSHED! A GANG OF HOODS SURROUNDS YOU.
32	4758	13	YOU ARE AMBUSHED.
20	4617	21	YOU ARE BOOED OFF THE STAGE.
48	5076	30	YOU ARE BURNED BY THE ACID IN THE LAKE.
19	8371	22	YOU ARE CLEARED TO DISEMBARK.
113	889	112	YOU ARE DISARMED. THE LEADER ORDERS THAT THE WASPHOPPERS BE TAKEN TO QUARANTINE. A GUARD TAKES THEM OUT THE WEST DOOR.  THE LEADER TURNS BACK TO YOU.
84	4610	15	YOU ARE DRIVEN BACK.
112	7741	45	YOU ARE DRIVEN BACK. THE VICTORIOUS AMALTHEANS CHARGE PAST.
1	558	17	YOU ARE GOING TO ECL:
19	7903	14	YOU ARE JARRED AS
21	2090	33	YOU ARE JUST IN TIME TO PREVENT A SLAUGHTER.
50	7480	12	YOU ARE NOTICED!
49	5506	39	YOU ARE NOTICED! THE LOWLANDERS TRY TO RUN PAST YOU.
50	5544	28	YOU ARE NOTICED. THE SOLDIERS ATTACK!
38	1822	39	YOU ARE ON THE GROUND FLOOR. DO YOU GO TO THE LOBBY?
114	4565	16	YOU ARE OUT OF POWER.
19	6789	18	YOU ARE OUT OF SUPPLIES.
114	4585	16	YOU ARE OUT OF TIME.
113	2801	10	YOU ARE SEEN.
49	6638	34	YOU ARE SHOVED AND BUSTLED DOWN THE CORRIDOR!
112	7564	46	YOU ARE SPOTTED. THE SOLDIERS TURN AS THE FLAMES LICK HIGHER.
113	762	12	YOU ARE STUNNED!
49	6581	33	YOU ARE STUNNED. THE LOWLANDERS DISARM YOU.
97	2720	128	YOU ARE SWEPT INTO THE LIVING SHIP AND FIND YOURSELF IN A CAVERNOUS CHAMBER OF LIVING WALLS. ALL AROUND YOU IS THE DEBRIS FROM THE ASTEROID BASE. YOU CANNOT SEE NATBAKKA.
84	1113	15	YOU ARE THROWN BACK!
20	2406	15	YOU ARE THROWN OUT.
50	839	22	YOU ARE UNABLE TO OPERATE IT.
18	706	81	YOU ARRIVE AT SALVATION. AS BUCK GUIDES THE CRUISER IN, YOU SEE THE MAELSTROM RIDER DOCKED IN THE NEXT BAY!
49	1747	25	YOU ARRIVE AT THE SHAFT'S BOTTOM.
80	1981	24	YOU ASK A TERRINE ABOUT ESCAPE.
19	5106	13	YOU ASK FOR HELP.
81	5150	57	YOU ATTACK THE CONTROL ROOM PERSONNEL. THE OFFICER SLIPS OUT THE NORTH DOOR.
81	2269	37	YOU ATTACK THE DINING GUARDS! AN ALARM IS RAISED.
37	3089	15	YOU ATTACK THE GANG!
33	6239	53	YOU ATTACK THE LEECHES WHILE THE WHITE MONKS SCURRY OFF DOWN THE HALL.
33	3237	18	YOU ATTACK THE LEECHES.
48	8039	24	YOU ATTACK THE MERCURIAN PATROL.
33	6306	21	YOU ATTACK THE WHITE MONKS.
50	2886	9	YOU ATTACK!
112	5594	9	YOU ATTACK!
113	2764	9	YOU ATTACK!
113	5123	9	YOU ATTACK!
84	1833	42	YOU ATTACK! THE SCIENTISTS TURN AND AIM THEIR BOLT GUNS!
112	4265	23	YOU ATTACK! THE SOLDIERS TURN!
35	2096	75	YOU ATTEMPT TO FOLLOW THE GENERAL. HE WHEELS AROUND AND ORDERS, 'STAY HERE. I HAVE ENOUGH ESCORTS!'
66	3740	12	YOU AWAKE ALONE.
65	4344	71	YOU BARELY REACH COVER AS THE SHIP BLASTS THROUGH THE DOME. NOTHING BUT SLAG IS LEFT BELOW IT.
66	8388	30	YOU BEAT THEM SOUNDLY. ONE WOMAN SAYS,
114	4738	14	YOU BEGIN TO SPIN!
96	6014	53	YOU BLAST THE NERVE AND IT CONVULSES BRIEFLY. THE SHIP BEGINS TO MOVE.
19	8661	18	YOU BLAST THE SPACEPORT!
112	1801	43	YOU BOARD A SHUTTLE AND LAUNCH INTO JUPITER'S ATMOSPHERE.
32	1131	16	YOU BOARD AND LAUNCH.
65	4703	32	YOU BOARD YOUR SHIP AND LAUNCH INTO SPACE.
17	3973	13	YOU BUY A DRINK.
20	1846	12	YOU BUY A DRINK.
98	7176	84	YOU CAN DO WITH THEM. THE NAVIGATIONAL SYSTEM IS THE MOST IMPORTANT SO TRY TO GET THE OTHER SYSTEMS WORKING FIR
38	8914	18	YOU CAN'T AFFORD TO BET.
33	3036	27	YOU CANNOT FIND ANY WAY TO OPEN IT.
66	7768	39	YOU CANNOT OVERRIDE THE LACK OF A RAM SECURITY CARD.
33	4176	44	YOU CATCH THE GANG OFF GUARD. LOA-LOA RACES FROM THE ROOM.
82	3701	49	YOU CATCH UP AND KNOCK HIM DOWN. A DOCUMENT SPINS FROM HIS GRASP.
34	6033	30	YOU CATCH UP WITH HIM OUTSIDE THE DOOR.
48	7313	72	YOU CAUTIOUSLY APPROACH THE PLACE WHERE THE CAPSULE LANDED, AND COME ACROSS A MERCURIAN PATROL.
19	4985	18	YOU CHALLENGE THE SHIP.
66	2385	78	YOU CHARGE INTO A FORCE FIELD. THE MAN SHAKES HIS HEAD. 'HOWEVER, YOU MAY NOT BE SO TALENTED AFTER ALL.'
32	4964	43	YOU CHARGE THE SLAVERS. THE DESERT RUNNERS JOIN THE FRAY.
21	311	36	YOU CHARGE THROUGH THE BOARDING TUBE AND ATTACK!
112	3814	9	YOU CHARGE!
34	8273	9	YOU CHARGE.
34	7295	63	YOU CHASE CHADE DOWN AND KNOCK HIM OUT OF THE WAY. THE RAM AGENTS ARE ON TOP OF YOU.
17	4307	23	YOU CHAT WITH THE MINERS. NOW
18	642	27	YOU CHECK IN WITH COMMANDER ROGERS.
35	5161	37	YOU CHECK THE CASE. THERE ARE FOUR CRYSTALS LEFT.
17	5777	21	YOU COLLECT ROMNEY'S PAPERS.
48	5220	117	YOU COME ACROSS A MASSACRE. DEAD LOWLANDERS LIE NEXT TO THEIR SIMPLE FARM TOOLS. APPARENTLY, THEY WERE SURPRISED AND GIVEN NO CHANCE TO FIGHT OR SURRENDER.
113	6216	75	YOU CONNECT THE GLASSITE CYLINDER CONTAINING THE WASPHOPPER GRUBS TO THE LIFE SUSPENSION EQUIPMENT.
19	4943	34	YOU CONVINCE THEM THAT YOU ARE ON THEIR SIDE.
35	6404	36	YOU COULD LOAD A CRYSTAL INTO THE LASER. DO YOU?
96	3093	40	YOU COULD TRY TO FIX THE GEAR. THAT WOULD BE A HELP.
34	7608	16	YOU DASH AFTER STEFI.
37	2554	21	YOU DECLINE TO GET INVOLVED.
33	3276	18	YOU DEFEND THE LEECHES!
36	5474	19	YOU DESTROY THE COMPUTER.
80	8415	37	YOU DID WELL TO SAVE HIS LIFE! IT MAY SAVE OURS.'
112	6932	15	YOU DISARM THE BOMB!
19	8475	22	YOU DO NOT HAVE ENOUGH MONEY.
112	3398	51	YOU DON'T HAVE A CARD. AFTER A FEW SECONDS, THE ELEVATOR SHUTS DOWN.
19	5801	26	YOU DON'T HAVE THAT KIND OF MONEY.
19	2139	16	YOU DRIFT IN SPACE...
113	7076	24	YOU DROP THE GRUBS IN THE TANK.
113	7390	53	YOU DROP THEM IN THE TANK. THEY FLOAT ON THE SURFACE. NOTHING HAPPENS.
19	1385	120	YOU EASE INTO ORBIT AROUND MERCURY AND FLIP THE COM SWITCH FOR A FINAL BRIEFING. THE IMAGE OF BUCK ROGERS, NOW IN CHARGE OF SPECIAL MISSIONS, APPEARS ONSCREEN.
113	1191	26	YOU ENTER AN ELEVATOR. IT GOES UP.
50	115	27	YOU ENTER AN UPWARD SLANTING TUNNEL.
32	4106	51	YOU ENTER THE BUILDING. BAD DOG STAYS OUTSIDE. 'YOU GUYS ARE GREAT!'
81	4052	99	YOU ENTER THE CELL. AN EMACIATED MAN IN A TATTERED LAB COAT LIES ON THE FLOOR. YOU BARELY RECOGNIZE HIM THROUGH HIS GROWTH OF BEARD.
34	139	57	YOU ENTER THE FRONT LOBBY OF THE HISTORICAL MUSEUM. DUST COVERS EVERYTHING.
113	359	33	YOU ENTER THE GENETICS FOUNDATION BUILDING.
50	5345	24	YOU ENTER THE GRAVITOL FACTORY.
49	300	15	YOU ENTER THE MINES.
81	138	39	YOU ENTER THE PURGE HEADQUARTERS MAINTENANCE TUNNEL.
32	3866	21	YOU ENTER THE RADIO STATION.
38	261	21	YOU ENTER THE RADIO STATION.
38	432	15	YOU ENTER THE SEWER.
48	4350	17	YOU ENTER THE VILLAGE.
33	130	146	YOU ENTER THE WARREN AT STREET LEVEL. SKELETAL PEOPLE GAWK FROM GUTTED, HALF-CRUMBLED BUILDINGS, THEN GO BACK TO SCAVENGING THROUGH THE RUBBLE. YOU RECOIL AT THE STENCH OF DEPRIVATION AND DEATH.
17	620	57	YOU ENTER YOUR SHIP AND HEAD FOR SALVATION, THE SECRET HEADQUARTERS OF NEO.
96	7200	69	YOU EXAMINE THE GEAR THE TECHS WERE WORKING ON. THEY ARE STRANGELY SHAPED. DO YOU TAKE THEM?
38	1764	17	YOU EXIT THE ELEVATOR.
66	2476	86	YOU EXIT THE POD, THE AIR LOCK SEALING BEHIND YOU. 'THE MEETING WILL TAKE PLACE SOON.' THE MAN LEAVES TO THE WEST.
80	5875	42	YOU EXIT THE PROGRAM. SCREAMS ECHO THROUGH THE COMPUTER.
97	5023	71	YOU EXPLAIN HOW VALUABLE THE PIRATES WOULD BE AS ALLIES IN THEIR FIGHT AGAINST THE AMALTHEANS.
38	7652	47	YOU EXPLAIN YOUR MISSION. HE THINKS FOR A SECOND THEN REPLIES.
80	4089	21	YOU FACE A GENNIE GUARD DOG!
35	8285	34	YOU FAIL TO COME UP WITH A CONVINCING ANSWER.
65	5831	33	YOU FAIL, DESPITE USING UP THE SPARE PARTS.
34	6092	18	YOU FALL IN BEHIND HIM.
96	5826	45	YOU FEEL A CONTENTED SIGH PASS THROUGH THE FLESH AROUND YOU.
37	7867	84	YOU FIND A CACHE OF CHADE'S THINGS: CANTEENS, A BOTTLE OF SUNBLOCK, A SUN HAT - ITEMS FOR A TRIP TO THE DESERT.
82	7264	28	YOU FIND A DOCUMENT ON THE DEAD BODY.
37	5460	12	YOU FIND A KEY
97	4332	111	YOU FIND A LOG DISK WHICH RECORDS THE PIRATES PLANS TO GO TO JUPITER. THE FIRST ENTRY READS, 'THEBE, THE FOURTH MOON OF JUPITER, IS OUR DESTINATION.
64	9155	18	YOU FIND A MENTION OF A
97	5485	29	YOU FIND A SECURITY PASS OF SOME SORT.
82	6162	60	YOU FIND A SET OF CODE 4 CARDS ON HIS TABLE. YOU LEAVE MR. FREDRICKSON IN PEACE.
65	2214	45	YOU FIND COMPONENTS THAT COULD BE USED TO REPAIR A HUMMER.
96	8554	20	YOU FIND NOTHING OF VALUE.
82	7175	13	YOU FIND NOTHING.
80	6822	35	YOU FIND SCOT, BEING MAULED BY DIGITAL SHARKS!
48	7894	44	YOU FIND THE CAPSULE THAT THE GLIDER DROPPED. IT IS EMPTY.
48	7948	42	YOU FIND THE MESSAGE THAT THE PATROL LEADER WAS READING,
49	1346	96	YOU FIND THE SOURCE OF THE SOUNDS YOU HEARD. TO THE WEST, LOWLANDERS ARE DIGGING A TUNNEL USING SOPHISTICATED MINING EQUIPMENT.
113	1302	76	YOU FIND YOURSELF IN A WELL FURNISHED OFFICE, FACING A FOPPISH LOOKING MAN. HE IS TALKING TO A CLERK.
84	592	15	YOU FLEE THE BATTLE!
32	5300	16	YOU FLEE THE SLAVERS.
49	8605	7	YOU FLEE!
50	1010	7	YOU FLEE!
38	402	7	YOU FLEE.
112	1545	7	YOU FLEE.
50	4413	34	YOU FLEE. THE SOLDIERS RUN DOWN THE CORRIDOR.
66	3516	30	YOU FLOAT AIMLESSLY FOR ALMOST AN HOUR.
38	4849	7	YOU FOLD.
50	5141	15	YOU FOLLOW LEANDER.
48	5470	84	YOU FOLLOW THE SOUND, AND FIND A LOWLANDER CHILD HIDDEN BEHIND A PILE OF FIBER SACKS. HE SEEMS UPSET BUT UNHURT.
80	7960	24	YOU FREE THE STORMRIDER CAPTIVE,
64	8423	39	YOU GET A READOUT OF NUMEROUS AWARDS AND CITATIONS.
38	4354	11	YOU GET DEALT
20	4757	44	YOU GET LOST AND WASTE THE AFTERNOON FINDING YOUR WAY OUT.
32	1407	24	YOU GET ON YOUR BOAT AND LAUNCH.
36	315	6	YOU GO
17	5252	27	YOU GO OVER ROMNEY'S PAPERS WITH HIM
113	3277	12	YOU GO TO FLOOR
37	5562	54	YOU GRAB THE BOY, ALMOST BREAKING HIS BONY ARM. DO YOU INTERROGATE HIM?
19	8035	42	YOU GRIND INTO THE DOCKING RINGS, CAUSING MINOR DAMAGE.
19	4233	22	YOU GUIDE THE SHIP INTO DOCK.
18	8303	84	YOU HAND BUCK THE EFANITE FILES. 'GREAT, TEAM! WE'VE PROVIDED LEANDER WITH THE BEST CHEMISTRY EQUIPMENT WE HAVE.
38	4593	7	YOU HAVE
38	8869	7	YOU HAVE
66	6812	54	YOU HAVE BEEN COMPLETELY SURROUNDED BY RAM SECURITY FORCES. SURRENDER?
21	2413	22	YOU HAVE CAPTURED THEIR SHIP.
65	798	26	YOU HAVE NO DEMO CHARGES WITH YOU.
49	1266	20	YOU HAVE NO DEMO CHARGES,
81	1479	19	YOU HAVE NO DEMO CHARGES.
19	5363	18	YOU HAVE NO FUEL TO RUN.
113	7239	37	YOU HAVE SUCCESSFULLY CARRIED OUT TSUBULU'S PLAN!
65	3519	23	YOU HAVEN'T BEEN NOTICED YET.
50	5125	12	YOU HEAR A SHOT!
112	6197	34	YOU HEAR AN EXPLOSION FROM THE COMPUTER CORE!
96	952	14	YOU HEAR FIGHTING
34	8741	33	YOU HEAR FIGHTING IN THE ROOM TO THE NORTH.
50	6674	24	YOU HEAR GUNFIRE IN THE FACTORY!
50	4954	24	YOU HEAR GUNFIRE TO THE SOUTH.
66	4235	15	YOU HEAR HIM LEAVE.
36	4226	50	YOU HEAR SHOUTS AND A LOUD HAMMERING FROM THE FAR END OF THE ROOM.
36	2431	33	YOU HEAR THE BARRICADE YOU MADE BEING BLOWN.
97	1216	45	YOU HEAR THE BUZZING HUM OF ROBOTS JUST BEFORE THEY APPEAR.
17	3021	75	YOU HEAR THE CARGO ELEVATOR DOORS SNICK SHUT, THEN NOTICE THAT THE TERRAN LEADER'S BODY IS MISSING.
49	5379	32	YOU HEAR THE SOUND OF MINING TO THE NORTH.
19	636	37	YOU HEAR THE TINK OF DEBRIS AS IT HITS YOUR SHIP.
48	1981	31	YOU HEAR THUNDER BOOMING IN THE DISTANCE.
48	7461	86	YOU HIDE BEHIND A THICKET OF METALLIC FERNS. THE SOLDIERS SURROUND THEIR LEADER WHO HOLDS THE SMALL METAL CAPSULE.
49	8092	15	YOU HIT THE GROUND.
38	2889	24	YOU IGNORE THE BEGGAR'S REQUEST.
48	7276	27	YOU IGNORE THE CAPSULE AND MARCH ON.
48	8182	17	YOU IGNORE THE SOUNDS.
48	5430	29	YOU IGNORE THE SOUNDS. THEY SOON STOP.
98	4871	54	YOU INPUT YOUR COURSE AND THE DEVICE RESPONDS, 'COURSE SET FOR JUPITER.'
112	5708	42	YOU INTERROGATE THE AMALTHEAN. AFTER A WHILE, HE SPEAKS.
50	4789	24	YOU JOIN THE LOWLANDERS DEFENSE.
84	3084	18	YOU KILL THE SCIENTIST.
17	7794	99	YOU KNOCK THE SUN KING BEHIND THE DAIS JUST AS THE ASSASSINS FIRE. THE MASSIVE VID-SCREEN BEHIND HIM EXPLODES IN A SHOWER OF SPARKS.
112	357	77	YOU LAND AND MAKALI MEETS YOU. 'WITH THE FOUNDATION FINISHED, I CAN NOW RETURN TO THE MATRIX PROJECT.'
32	158	37	YOU LAND AT DUKE'S HILL SPACEPORT IN LOSANGELORG.
32	7581	26	YOU LAND ON SANTA CATALINA ISLAND.
48	3759	129	YOU LAND ON THE VENUS SURFACE, DEEP IN THE LOWLANDS. YOUR ARMOR'S AIR CONDITIONING WHIRRS INTO LIFE AS THE TEMPERATURE RISES. YELLOW CLOUDS, THICK WITH ACID, BOIL OVERHEAD.
64	191	31	YOU LAUNCH AS LUNARIAN MASS DRIVERS FIRE.
32	3047	21	YOU LAUNCH INTO EARTH ORBIT.
34	6191	13	YOU LEAD THE WAY.
113	3664	16	YOU LEAVE IT RUNNING.
32	245	15	YOU LEAVE PURGE HQ.
32	6795	30	YOU LEAVE THE CART AND THE CROWD ALONE.
112	4912	18	YOU LEAVE THE CLASSROOM.
84	1210	18	YOU LEAVE THE COMPUTER.
49	2924	18	YOU LEAVE THE ELEVATOR.
81	1971	18	YOU LEAVE THE ELEVATOR.
84	560	18	YOU LEAVE THE ELEVATOR.
84	3172	14	YOU LEAVE THE LAB.
32	531	16	YOU LEAVE THE MUSEUM.
48	4317	22	YOU LEAVE THE SILENT VILLAGE.
112	5686	17	YOU LEAVE THE SOLDIER.
32	4486	23	YOU LEAVE THE WARREN DWELLERS.
32	488	16	YOU LEAVE THE WARREN.
84	1805	20	YOU LEAVE THE WEAPONS LAB.
50	6641	8	YOU LEAVE.
113	5105	8	YOU LEAVE.
32	3205	16	YOU LET HIM GET AWAY.
112	6149	16	YOU LET THEM PASS BY.
37	3275	14	YOU LET THEM PASS.
48	4634	29	YOU LIFT SHIP AND HEAD TO VENUS ORBIT.
64	9130	21	YOU LOCATE SOME INFORMATION
38	5309	60	YOU LOOK AROUND, AND A MAN AT A NEARBY TABLE CATCHES YOUR EYE. IT IS RED CARRIN.
66	8291	33	YOU LOSE THE GAME. ONE RAM TECHNICIAN SAYS,
38	4790	24	YOU LOSE! THE WINNER TAKES YOUR
36	1231	28	YOU MAKE IT TO THE TOP OF THE STAIRS.
97	1341	84	YOU MAKE THE LONG CLIMB UP THE BOARDING TUBE. AS YOU ENTER THE SHIP, THE TUBE SEALS BEHIND YOU. NATBAKKA SPEAKS.
97	7252	16	YOU MANAGE TO ESCAPE.
65	5868	55	YOU MANAGE TO GET THE HUMMER WORKING AGAIN WITHOUT USING ANY SPARE PARTS.
50	1830	21	YOU MANAGE TO STAGGER BACK.
112	6534	59	YOU MAY EITHER ENTER A DISARM CODE, OR YOU MAY ATTEMPT TO MANUALLY DEFUSE IT.
49	6274	28	YOU MEET A GROUP OF LOWLANDER MINERS!
48	3542	42	YOU MEET SOME ACID FROGS. THEY REGARD YOU AND MOVE OFF.
49	8857	24	YOU MEET SOME LOWLANDER MINERS.
35	2016	31	YOU MOVE CLOSER TO HEAR THE CONVERSATION.
48	8204	12	YOU MOVE CLOSER.
32	5929	95	YOU MOVE CLOSER. A TALL MAN SEEMS TO BE SELLING SOME PRODUCT FROM THE CART. SMALL, BLACK BOXES SIT ON A TABLE IN FRONT OF HIM.
17	690	57	YOU MUST FIND THOSE PAPERS YOU GAVE TO DE SADE AND BRING THEM TO SALVATION.'
24	539	63	YOU MUST OUTWIT AS WELL AS OUTFIGHT YOUR OPPONENTS TO SURVIVE THIS PERILOUS MISSION.
95	5147	30	YOU NEED MORE MONEY TO FIX THIS SYSTEM.
20	1488	15	YOU NEED MORE MONEY.
95	5848	15	YOU NEED MORE MONEY.
20	2725	18	YOU NEED TO ORDER FIRST.
17	5136	68	YOU NEGOTIATE WITH THE CHANCELLOR, BUT FAIL TO COME TO ANY FIRM AGREEMENT ON THE ALLIANCE.
35	6891	25	YOU NOTICE THE KEYCODE HE INPUTS.
112	1991	39	YOU NOTICE, HOWEVER, THAT IT IS CHAINED TO THE WALL.
17	6831	15	YOU OPEN THE BUNDLE
20	2021	15	YOU ORDER SOME FOOD.
38	8843	12	YOU OWE THE POT
33	5607	27	YOU PACK UP THE REST OF THE WEAPONS.
112	1735	28	YOU PAGE MAKALI AND SHE SOON ARRIVES.
35	7100	27	YOU PATCH INTO THE AUDIO RECEIVERS.
82	3828	43	YOU PICK UP THE DOCUMENT. IT CONCERNS A RAM INFILTRATION.
34	7696	67	YOU PILE EVERYTHING YOU CAN AGAINST THE DOOR, KNOWING IT WILL ONLY HOLD FOR A SHORT TIME.
18	4597	27	YOU PREPARE YOUR SHIP FOR LAUNCH...
95	3898	27	YOU PREPARE YOUR SHIP FOR LAUNCH...
32	6451	66	YOU PRESS THE BUTTON. A PALE BEAM OF LIGHT SHOOTS OUT AND PIERCES THE FLOATING HOLOGRAM.
80	6193	17	YOU PROBE A SHUT CELL.
113	4740	19	YOU PUSH THE GRATE ASIDE.
114	3638	39	YOU PUT ON THE JETPACK AND LEAP INTO TYPHOON WINDS.
19	686	84	YOU PUT SOME DISTANCE BETWEEN YOUR SHIP AND THE BASE, THEN WATCH AS IT EXPLODES IN A BRILLIANT SHOWER OF SPARKS.
35	6316	21	YOU PUT THE EXPLOSIVES BACK.
35	2508	19	YOU QUIETLY DISPATCH HIM.
49	5916	93	YOU QUIETLY LISTEN. ONE LOWLANDER SAYS 'CONSSIDERING THE INSSTABILITY OF THE SOUTHWARD INTRUSSION, WE SSHOULD DIG EASST...'
32	312	79	YOU RADIO A LOCAL NEO AID STATION FOR HELP. SOON MEDICS ARRIVE. 'WITH IMMEDIATE ATTENTION, HE'LL BE OKAY.
19	2185	18	YOU RADIO NEO FOR HELP.
95	5422	16	YOU RAN OUT OF MONEY.
36	1609	99	YOU RAP ON THE DOOR AND WAIT FOR A SPELL. FINALLY, YOU HEAR SOMEONE MOVING AROUND AND STEFI'S VOICE ASKING YOU TO IDENTIFY YOURSELF.
48	5558	66	YOU RECOGNIZE HIM. IT'S ZANE--THE LOWLANDER CHILD YOU RESCUED BEFORE, NOW A YEAR OLDER.
113	7791	33	YOU RECOGNIZE THE VOICE. IT IS MARIO QUINN!
36	7082	38	YOU RELEASE STEFI FROM HER BONDS. 'HURRY, WE MUST
96	4500	42	YOU RELEASE THE STORMRIDERS. THEY TELL YOU WHAT HAPPENED
36	5841	55	YOU REPROGRAM THE COMPUTER TO SELF-DESTRUCT THE NEXT TIME IT IS ACCESSED.
113	7447	18	YOU RETRIEVE THE GRUBS.
50	170	24	YOU RETURN TO THE LOWLANDER LAB.
113	2046	30	YOU RETURN TO THE STORMRIDER UNIVERSITY.
97	3725	27	YOU ROUSE THEM OUT OF THEIR BUNKS.
33	2333	57	YOU ROUT THE STREET PEOPLE AND FIX THE PIPE. THE RESIDENTS GIVE COOL THANKS.
96	6654	27	YOU RUN OUT OF THE PROPULSION AREA.
82	7848	50	YOU RUN THROUGH THE EMERGENCY HATCH AND RENDEZVOUS WITH YOUR SHIP.
34	7362	25	YOU RUSH TO GUARD THE DOOR WHILE
48	8416	12	YOU RUSH TO THE
35	2288	38	YOU SCAN THE ROOM, BUT THE RED CAPED MAN HAS FLED.
48	5850	123	YOU SEARCH THE VILLAGE, BUT FIND NOTHING BUT DESTRUCTION. A HUT USED TO STORE CROPS SHOWS SIGNS OF BEING RANSACKED. BATTLE ARMOR BOOT TRACKS LEAD FROM ITS DOORWAY.
20	4809	34	YOU SEARCH, BUT YOU FIND NOTHING INTERESTING.
21	1649	17	YOU SECURE THE BRIDGE.
21	1827	21	YOU SECURE THE ENGINE ROOM.
33	2067	109	YOU SEE A SCUFFLE. STREET PEOPLE HAVE ENTERED TO BREAK A WATER PIPE. THE RESIDENTS WOULD DRIVE THEM OUT. STEAM FILLS THE AIR AS WATER MEETS FIRE.
49	168	84	YOU SEE A SMALL STAND OF HUTS MADE OF WOVEN PLANT MATERIAL HUNG BETWEEN LOGS. THE AREA SEEMS RECENTLY ABANDONED.
80	4764	36	YOU SEE A STORMRIDER BEING HARSHLY INTERROGATED.
80	6557	24	YOU SEE FILES TITLED 'NEO MOLE.'
37	5300	39	YOU SEE GARGOYLE HIDING HIMSELF BEHIND SOME DEBRIS.
113	2706	17	YOU SEE GUARDS AHEAD.
21	2582	21	YOU SEE GUARDS APPROACHING.
96	4060	27	YOU SEE THE PIRATES AND STORMRIDER
17	6583	77	YOU SHOUT FOR SECURITY AS THE TERRAN LEADER PUSHES ROMNEY INTO THE GROUNDCAR AND THEY SPEED SOUTHWARD.
98	3217	49	YOU SHOW YOUR SECURITY PASS AND THEY LET YOU GO WITHOUT INCIDENT.
113	3688	21	YOU SHUT DOWN THE COMPUTER.
50	2052	24	YOU SHUT DOWN THE GRAVITY FIELD.
113	6605	55	YOU SHUT IT DOWN. AS YOU DO, A MESSAGE FLASHES BRIEFLY ACROSS THE SCREEN.
38	3429	86	YOU SIT AND THE BARTENDER POURS YOU A DRINK. 'YEP, GIVING OUT FREE DRINKS TODAY...I'M CLOSING UP THE BAR FOR GOOD.
48	7047	27	YOU SKIRT THE CLEARING, AND HEAD ON.
18	4938	8	YOU SLEEP.
48	8076	24	YOU SLIP BACK INTO THE FOLIAGE.
113	2821	36	YOU SLIP INTO THE SHADOWS. THE GUARDS MOVE OFF.
81	3797	17	YOU SLIP OUT THE DOOR.
84	2691	23	YOU SNEAK UP ON THE SCIENTIST.
65	1504	32	YOU SPOT SECURITY FORCES MOVING IN ON YOU.
65	3637	57	YOU SPOT THE CYBORG AT THE TOP OF THE GANTRY, OVERSEEING THE FINAL LOADING.
36	4924	33	YOU STAUNCH HER WOUNDS AND BRING HER AROUND.
50	3969	13	YOU STEP CLOSER.
48	4032	46	YOU STEP INTO A FOREST CLEARING AND FIND A LOWLANDER VILLAGE.
19	1899	87	YOU STEP OUT ONTO THE EXPANSIVE DOCK AND FIND IT THRONGED WITH PEOPLE DRESSED FOR THE CORONATION. A MAN APPROACHES.
49	113	39	YOU STEP THROUGH THE GATE OF THE LOWLANDER VILLAGE.
33	7227	18	YOU STOP THE EXECUTION.
96	7532	102	YOU SUCCEED IN MAKING SOME TOOLS. THEY ARE UNORTHODOX LOOKING, BUT, AS THE TECHS HAND SOME TO YOU, THEY ASSURE YOU THAT THEY WILL HELP.
21	1467	32	YOU SUCCEED IN TAKING CONTROL OF THE SHIP.
19	7421	30	YOU SUFFER MAJOR DAMAGE TO THE HULL AND
35	2200	18	YOU SURPRISE THE GUARDS!
50	4393	9	YOU TAKE IT,
49	8735	30	YOU TAKE THE FALLEN LOWLANDER WITH YOU.
38	851	13	YOU TAKE THE NOTE
18	3408	17	YOU TAKE THE PASSCARD,
37	4322	16	YOU TAKE THE WEAPONS.
98	4823	44	YOU TAKE YOUR BEST GUESS, AND INPUT A COURSE FOR THE SHIP.
20	2082	7	YOU TALK.
49	7113	63	YOU TELL LLOROK ABOUT NEO AND YOUR MISSION. HE SEEMS NEITHER SURPRISED OR IMPRESSED.
113	8114	51	YOU TELL THE STORMRIDER ABOUT THE DEACTIVATED COMPUTERS. HE SMILES.
114	7417	27	YOU TELL THEM THE DEVICE IS WORKING!
38	4891	60	YOU THINK THAT YOU SEE THE DEALER DEALING FROM THE BOTTOM! DO YOU CONFRONT HIM?
84	3116	42	YOU TIE THE SCIENTIST UP AND HIDE HIM BEHIND A COUNTER.
